paper_id,openalex_id,title,publication_year,journal,pdf_url,local_target
661,W4283729581,"Study protocol for the Alzheimer and music therapy study: An RCT to compare the efficacy of music therapy and physical activity on brain plasticity, depressive symptoms, and cognitive decline, in a population with and at risk for Alzheimer’s disease",2022,PLoS ONE,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0270682&type=printable,data/pdfs/W4283729581.pdf
312,W4225673995,Hippocampal‐amygdalo‐ventricular atrophy score: Alzheimer disease detection using normative and pathological lifespan models,2022,Human Brain Mapping,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25850,data/pdfs/W4225673995.pdf
561,W4220745514,Blood Neuroexosomal Mitochondrial Proteins Predict Alzheimer Disease in Diabetes,2022,Diabetes,https://diabetesjournals.org/diabetes/article-pdf/71/6/1313/678809/db210969.pdf,data/pdfs/W4220745514.pdf
849,W2999737624,Effect Modifiers of TDP-43-Associated Hippocampal Atrophy Rates in Patients with Alzheimer’s Disease Neuropathological Changes,2020,Journal of Alzheimer s Disease,https://content.iospress.com:443/download/journal-of-alzheimers-disease/jad191040?id=journal-of-alzheimers-disease%2Fjad191040,data/pdfs/W2999737624.pdf
848,W2889221727,Targeted Sequencing of Alzheimer Disease Genes in African Americans Implicates Novel Risk Variants,2018,Frontiers in Neuroscience,https://www.frontiersin.org/articles/10.3389/fnins.2018.00592/pdf,data/pdfs/W2889221727.pdf
771,W2801345007,Dual tracer tau PET imaging reveals different molecular targets for 11C-THK5351 and 11C-PBB3 in the Alzheimer brain,2018,European Journal of Nuclear Medicine and Molecular Imaging,https://link.springer.com/content/pdf/10.1007/s00259-018-4012-5.pdf,data/pdfs/W2801345007.pdf
709,W4406255889,A comprehensive review on early detection of Alzheimer's disease using various deep learning techniques,2025,Frontiers in Computer Science,https://www.frontiersin.org/journals/computer-science/articles/10.3389/fcomp.2024.1404494/pdf,data/pdfs/W4406255889.pdf
929,W4388912293,A Comprehensive Study on Early Alzheimer’s Disease Detection through Advanced Machine Learning Techniques on MRI Data,2023,Academic Journal of Science and Technology,https://drpress.org/ojs/index.php/ajst/article/download/14334/13901,data/pdfs/W4388912293.pdf
722,W3133653501,ICAM-Reg: Interpretable Classification and Regression With Feature Attribution for Mapping Neurological Phenotypes in Individual Scans,2022,IEEE Transactions on Medical Imaging,https://ieeexplore.ieee.org/ielx7/42/10091712/09947339.pdf,data/pdfs/W3133653501.pdf
599,W3016707213,Predicting MCI progression with FDG-PET and cognitive scores: a longitudinal study,2020,BMC Neurology,https://bmcneurol.biomedcentral.com/counter/pdf/10.1186/s12883-020-01728-x,data/pdfs/W3016707213.pdf
784,W2981482987,Computer-Aided Diagnosis System of Alzheimer’s Disease Based on Multimodal Fusion: Tissue Quantification Based on the Hybrid Fuzzy-Genetic-Possibilistic Model and Discriminative Classification Based on the SVDD Model,2019,Brain Sciences,https://www.mdpi.com/2076-3425/9/10/289/pdf?version=1573440601,data/pdfs/W2981482987.pdf
388,W4403094852,Ensemble of vision transformer architectures for efficient Alzheimer’s Disease classification,2024,Brain Informatics,https://link.springer.com/content/pdf/10.1186/s40708-024-00238-7.pdf,data/pdfs/W4403094852.pdf
354,W4362590227,Swin Transformer-Based Segmentation and Multi-Scale Feature Pyramid Fusion Module for Alzheimer’s Disease with Machine Learning,2023,International Journal of Online and Biomedical Engineering (iJOE),https://online-journals.org/index.php/i-joe/article/download/37677/12951,data/pdfs/W4362590227.pdf
528,W4296259828,Magnetic resonance imaging Locus Coeruleus abnormality in amnestic Mild Cognitive Impairment is associated with future progression to dementia,2022,European Journal of Neurology,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ene.15556,data/pdfs/W4296259828.pdf
893,W4288808204,"β-amyloid PET harmonisation across longitudinal studies: Application to AIBL, ADNI and OASIS3",2022,NeuroImage,https://www.sciencedirect.com/science/article/pii/S1053811922006425/pdf,data/pdfs/W4288808204.pdf
589,W3026545705,Prognostic value of ATN Alzheimer biomarkers: 60‐month follow‐up results from the Argentine Alzheimer's Disease Neuroimaging Initiative,2020,Alzheimer s & Dementia Diagnosis Assessment & Disease Monitoring,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dad2.12026,data/pdfs/W3026545705.pdf
844,W2964932616,β-amyloid pathology and hippocampal atrophy are independently associated with memory function in cognitively healthy elderly,2019,Scientific Reports,https://www.nature.com/articles/s41598-019-47638-y.pdf,data/pdfs/W2964932616.pdf
921,W4389441659,Novel Deep-Learning Approach for Automatic Diagnosis of Alzheimer’s Disease from MRI,2023,Applied Sciences,https://www.mdpi.com/2076-3417/13/24/13051/pdf?version=1701929580,data/pdfs/W4389441659.pdf
711,W4313552496,Using Explainable Artificial Intelligence in the Clock Drawing Test to Reveal the Cognitive Impairment Pattern,2023,International Journal of Neural Systems,https://digibug.ugr.es/bitstream/10481/85836/1/preprint.pdf,data/pdfs/W4313552496.pdf
782,W4310037043,MULTforAD: Multimodal MRI Neuroimaging for Alzheimer’s Disease Detection Based on a 3D Convolution Model,2022,Electronics,https://www.mdpi.com/2079-9292/11/23/3893/pdf?version=1669361785,data/pdfs/W4310037043.pdf
910,W4292432194,A CAD System for Alzheimer’s Disease Classification Using Neuroimaging MRI 2D Slices,2022,Computational and Mathematical Methods in Medicine,https://downloads.hindawi.com/journals/cmmm/2022/8680737.pdf,data/pdfs/W4292432194.pdf
845,W3155839915,Asymmetry of Hippocampal Tau Pathology in Primary Age-Related Tauopathy and Alzheimer Disease,2021,Journal of Neuropathology & Experimental Neurology,https://academic.oup.com/jnen/article-pdf/80/5/436/37107661/nlab032.pdf,data/pdfs/W3155839915.pdf
832,W3011749591,Atrophy patterns of hippocampal subfields in T2DM patients with cognitive impairment,2020,Endocrine,https://link.springer.com/content/pdf/10.1007/s12020-020-02249-w.pdf,data/pdfs/W3011749591.pdf
829,W3095171867,Comparing cortical signatures of atrophy between late-onset and autosomal dominant Alzheimer disease,2020,NeuroImage Clinical,https://www.sciencedirect.com/science/article/pii/S2213158220303284/pdf,data/pdfs/W3095171867.pdf
391,W4411868327,A deep learning model for early diagnosis of alzheimer’s disease combined with 3D CNN and video Swin transformer,2025,Scientific Reports,https://www.nature.com/articles/s41598-025-05568-y.pdf,data/pdfs/W4411868327.pdf
33,W4404075368,Explainable AI for Alzheimer Detection: A Review of Current Methods and Applications,2024,Applied Sciences,https://www.mdpi.com/2076-3417/14/22/10121/pdf?version=1730886730,data/pdfs/W4404075368.pdf
46,W4395095623,A generalizable data-driven model of atrophy heterogeneity and progression in memory clinic settings,2024,Brain,https://academic.oup.com/brain/article-pdf/147/7/2400/58447177/awae118.pdf,data/pdfs/W4395095623.pdf
243,W4366987356,Structural MRI Texture Analysis for Detecting Alzheimer’s Disease,2023,Journal of Medical and Biological Engineering,https://link.springer.com/content/pdf/10.1007/s40846-023-00787-y.pdf,data/pdfs/W4366987356.pdf
791,W4313299867,18F-FDG-PET Radiomics Based on White Matter Predicts The Progression of Mild Cognitive Impairment to Alzheimer Disease: A Machine Learning Study,2022,Academic Radiology,http://www.academicradiology.org/article/S1076633222006894/pdf,data/pdfs/W4313299867.pdf
639,W4282937247,Neuropathologic Features of Antemortem Atrophy-Based Subtypes of Alzheimer Disease,2022,Neurology,https://n.neurology.org/content/neurology/99/4/e323.full.pdf,data/pdfs/W4282937247.pdf
642,W3158108213,Complete Evaluation of Dementia: PET and MRI Correlation and Diagnosis for the Neuroradiologist,2021,American Journal of Neuroradiology,http://www.ajnr.org/content/ajnr/42/6/998.full.pdf,data/pdfs/W3158108213.pdf
366,W4407851922,"Machine learning prediction of tau‐PET in Alzheimer's disease using plasma, MRI, and clinical data",2025,Alzheimer s & Dementia,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/alz.14600,data/pdfs/W4407851922.pdf
668,W4399617857,AI for the prediction of early stages of Alzheimer's disease from neuroimaging biomarkers – A narrative review of a growing field,2024,Neurological Sciences,https://arxiv.org/pdf/2406.17822,data/pdfs/W4399617857.pdf
386,W4387744212,Artificial Cognition for Detection of Mental Disability: A Vision Transformer Approach for Alzheimer’s Disease,2023,Healthcare,https://www.mdpi.com/2227-9032/11/20/2763/pdf?version=1697630964,data/pdfs/W4387744212.pdf
239,W4377012437,Longitudinal Relationships of White Matter Hyperintensities and Alzheimer Disease Biomarkers Across the Adult Life Span,2023,Neurology,https://pmc.ncbi.nlm.nih.gov/articles/PMC10351551/pdf/WNL-2023-000235.pdf,data/pdfs/W4377012437.pdf
557,W4367834399,Improved multimodal prediction of progression from MCI to Alzheimer's disease combining genetics with quantitative brain MRI and cognitive measures,2023,Alzheimer s & Dementia,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/alz.13112,data/pdfs/W4367834399.pdf
901,W4200350001,Using imputation to provide harmonized longitudinal measures of cognition across AIBL and ADNI,2021,Scientific Reports,https://www.nature.com/articles/s41598-021-02827-6.pdf,data/pdfs/W4200350001.pdf
22,W4404844480,Detection of Alzheimer Disease in Neuroimages Using Vision Transformers: Systematic Review and Meta-Analysis,2024,Journal of Medical Internet Research,https://www.jmir.org/2025/1/e62647/PDF,data/pdfs/W4404844480.pdf
52,W4401402114,The ADNI PET Core at 20,2024,Alzheimer s & Dementia,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/alz.14165,data/pdfs/W4401402114.pdf
685,W4390812816,Metabotropic glutamate receptor 5 (mGluR5) is associated with neurodegeneration and amyloid deposition in Alzheimer’s disease: A [18F]PSS232 PET/MRI study,2024,Alzheimer s Research & Therapy,https://alzres.biomedcentral.com/counter/pdf/10.1186/s13195-024-01385-z,data/pdfs/W4390812816.pdf
674,W4379985122,Diagnosis of Alzheimer’s Disease Using Convolutional Neural Network With Select Slices by Landmark on Hippocampus in MRI Images,2023,IEEE Access,https://ieeexplore.ieee.org/ielx7/6287639/10005208/10147819.pdf,data/pdfs/W4379985122.pdf
683,W4285172834,Deviation From Model of Normal Aging in Alzheimer’s Disease: Application of Deep Learning to Structural MRI Data and Cognitive Tests,2022,IEEE Access,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09773353.pdf,data/pdfs/W4285172834.pdf
233,W3137333317,DHA intake relates to better cerebrovascular and neurodegeneration neuroimaging phenotypes in middle-aged adults at increased genetic risk of Alzheimer disease,2021,American Journal of Clinical Nutrition,https://ajcn.nutrition.org/action/showPdf?pii=S0002-9165%2822%2900740-7,data/pdfs/W3137333317.pdf
860,W3089949836,Parieto-occipital sulcus widening differentiates posterior cortical atrophy from typical Alzheimer disease,2020,NeuroImage Clinical,https://www.sciencedirect.com/science/article/pii/S2213158220302904?via%3Dihub,data/pdfs/W3089949836.pdf
651,W2910270109,Sexual Dimorphism and Hemispheric Asymmetry of Hippocampal Volumetric Integrity in Normal Aging and Alzheimer Disease,2019,American Journal of Neuroradiology,http://www.ajnr.org/content/ajnr/40/2/276.full.pdf,data/pdfs/W2910270109.pdf
12,W4411853383,Classifying and diagnosing Alzheimer’s disease with deep learning using 6735 brain MRI images,2025,Scientific Reports,https://www.nature.com/articles/s41598-025-08092-1.pdf,data/pdfs/W4411853383.pdf
92,W4387472682,"MRI-based Deep Learning Assessment of Amyloid, Tau, and Neurodegeneration Biomarker Status across the Alzheimer Disease Spectrum",2023,Radiology,https://pmc.ncbi.nlm.nih.gov/articles/PMC10623183/pdf/radiol.222441.pdf,data/pdfs/W4387472682.pdf
427,W4387247665,sMRI-PatchNet: A Novel Efficient Explainable Patch-Based Deep Learning Network for Alzheimer’s Disease Diagnosis With Structural MRI,2023,IEEE Access,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10268414.pdf,data/pdfs/W4387247665.pdf
936,W4388284831,Deep Learning‐Based Ensembling Technique to Classify Alzheimer’s Disease Stages Using Functional MRI,2023,Journal of Healthcare Engineering,https://downloads.hindawi.com/journals/jhe/2023/6961346.pdf,data/pdfs/W4388284831.pdf
352,W2999705924,Autosomal dominantly inherited alzheimer disease: Analysis of genetic subgroups by machine learning,2020,Information Fusion,https://scholarworks.indianapolis.iu.edu/bitstreams/3e0ecd7b-e61d-4f02-8cd3-6f8329ae7898/download,data/pdfs/W2999705924.pdf
37,W4413376587,Artificial Intelligence in Alzheimer’s Disease Diagnosis and Prognosis Using PET-MRI: A Narrative Review of High-Impact Literature Post-Tauvid Approval,2025,Journal of Clinical Medicine,https://www.mdpi.com/2077-0383/14/16/5913/pdf?version=1755782663,data/pdfs/W4413376587.pdf
745,W4387668596,The Combination of a Graph Neural Network Technique and Brain Imaging to Diagnose Neurological Disorders: A Review and Outlook,2023,Brain Sciences,https://www.mdpi.com/2076-3425/13/10/1462/pdf?version=1697446981,data/pdfs/W4387668596.pdf
783,W3022857224,Integrity of Neurocognitive Networks in Dementing Disorders as Measured with Simultaneous PET/Functional MRI,2020,Journal of Nuclear Medicine,https://jnm.snmjournals.org/content/jnumed/61/9/1341.full.pdf,data/pdfs/W3022857224.pdf
862,W2992343871,Plasma tau correlates with basal forebrain atrophy rates in people at risk for Alzheimer disease,2019,Neurology,https://iris.uniroma1.it/bitstream/11573/1407464/1/Cavedo_Plasma_2020.pdf,data/pdfs/W2992343871.pdf
403,W2899119152,Deep Learning on MRI Affirms the Prominence of the Hippocampal Formation in Alzheimer's Disease Classification,2018,bioRxiv (Cold Spring Harbor Laboratory),https://www.biorxiv.org/content/biorxiv/early/2018/10/31/456277.full.pdf,data/pdfs/W2899119152.pdf
8,W4391751874,A regularized volumetric ConvNet based Alzheimer detection using T1-weighted MRI images,2024,Cogent Engineering,https://www.tandfonline.com/doi/pdf/10.1080/23311916.2024.2314872?download=true,data/pdfs/W4391751874.pdf
413,W4226287331,The impact of transfer learning on 3D deep learning convolutional neural network segmentation of the hippocampus in mild cognitive impairment and Alzheimer disease subjects,2022,Human Brain Mapping,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hbm.25858,data/pdfs/W4226287331.pdf
207,W4213448124,Associations of Stages of Objective Memory Impairment With Amyloid PET and Structural MRI,2022,Neurology,https://n.neurology.org/content/neurology/98/13/e1327.full.pdf,data/pdfs/W4213448124.pdf
672,W3186377521,Comparing amyloid-β plaque burden with antemortem PiB PET in autosomal dominant and late-onset Alzheimer disease,2021,Acta Neuropathologica,https://scholarworks.indianapolis.iu.edu/bitstreams/a7ca014a-d07d-49ce-a349-58cd447294e6/download,data/pdfs/W3186377521.pdf
680,W3161439097,Transfer learning‐trained convolutional neural networks identify novel MRI biomarkers of Alzheimer's disease progression,2021,Alzheimer s & Dementia Diagnosis Assessment & Disease Monitoring,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/dad2.12140,data/pdfs/W3161439097.pdf
833,W3111786826,Neural correlates of resilience to the effects of hippocampal atrophy on memory,2020,NeuroImage Clinical,https://www.sciencedirect.com/science/article/pii/S2213158220303636/pdf,data/pdfs/W3111786826.pdf
684,W4410077261,AI-driven early diagnosis of specific mental disorders: a comprehensive study,2025,Cognitive Neurodynamics,https://link.springer.com/content/pdf/10.1007/s11571-025-10253-x.pdf,data/pdfs/W4410077261.pdf
